id,crash,timestamp,bet_sum,player_count
7213119,32.77,1714658620,14541,24
7213118,2.7,1714658596,38980,23
7213117,9.19,1714658551,5923,21
7213116,1.16,1714658540,2937,20
7213115,6.55,1714658501,20917,22
7213114,1.0,1714658493,11261,20
7213113,10.42,1714658446,4956,23
7213112,2.23,1714658424,1739,20
7213111,1.09,1714658414,4518,21
7213110,5.65,1714658378,68884,23
7213109,1.34,1714658365,14964,21
7213108,1.9,1714658346,25696,21
7213107,4.08,1714658314,29830,22
7213106,3.29,1714658286,9851,24
7213105,3.0,1714658260,5302,21
7213104,6.85,1714658220,11622,22
7213103,3.48,1714658191,2363,22
7213102,5.89,1714658153,12564,21
7213101,1.73,1714658136,6575,21
7213100,4.79,1714658102,23201,24
7213099,0.0,1714658094,11918,24
7213098,2.68,1714658070,135145,22
7213097,1.34,1714658057,71866,25
7213096,2.58,1714658033,11108,23
7213095,1.04,1714658024,23625,26
7213094,2.07,1714658004,7748,22
7213093,7.72,1714657962,17521,24
7213092,1.94,1714657942,3248,21
7213091,1.09,1714657933,18910,21
7213090,7.79,1714657891,21710,23
7213089,3.43,1714657862,57253,22
7213088,2.21,1714657841,16620,23
7213087,13.9,1714657789,5633,23
7213086,1.27,1714657777,1167,19
7213085,1.08,1714657767,7596,21
7213084,9.73,1714657721,6969,22
7213083,3.15,1714657694,4842,21
7213082,4.81,1714657660,3547,21
7213081,1.13,1714657650,6974,23
7213080,9.22,1714657605,1942,20
7213079,1.4,1714657591,1446,21
7213078,1.28,1714657579,11608,22
7213077,2.81,1714657553,5890,21
7213076,2.02,1714657533,6375,21
7213075,4.45,1714657500,5610,22
7213074,5.4,1714657464,41914,22
7213073,1.15,1714657454,39662,27
7213072,2.02,1714657434,16578,22
7213071,2.36,1714657412,23840,20
7213070,1.08,1714657402,15942,23
7213069,1.38,1714657389,48389,22
7213068,1.16,1714657378,10142,24
7213067,1.57,1714657362,17409,22
7213066,1.59,1714657347,20663,24
7213065,2.15,1714657326,15716,25
7213064,2.19,1714657305,10211,24
7213063,2.04,1714657285,35555,25
