gameId,crash
5979451,5.45
5979452,1.15
5979453,1.05
5979454,0
5979455,2
5979456,1.44
5979457,1.19
5979458,31.28
5979459,1.76
5979460,0
5979461,4.52
5979462,3
5979463,1.54
5979464,1.35
5979465,3.84
5979466,1.88
5979467,10.93
5979468,1.33
5979469,2.28
5979470,35.99
5979471,1.09
5979472,1.09
5979473,3.3
5979474,1.16
5979475,1.13
5979476,1.14
5979477,1.43
5979478,1.13
5979479,4.74
5979480,2.09
5979481,1.31
5979482,1.68
5979483,2.96
5979484,3.4
5979485,1.18
5979486,1
5979487,3.49
5979488,1.11
5979489,1.49
5979490,1.25
5979491,1
5979492,7.76
5979493,1.22
5979494,1.02
5979495,1.43
5979496,1.31
5979497,1.29
5979498,1.71
5979499,1.08
5979500,3.47
5979501,2.03
5979502,1.58
5979503,1.17
5979504,1.11
5979505,1.76
5979506,57.11
5979507,1.88
5979508,1.25
5979509,1.55
5979510,1.95
5979511,1.29
5979512,2.08
5979513,1.14
5979514,1.84
5979515,1.04
5979516,0
5979517,1.38
5979518,1.64
5979519,2
5979520,3.36
5979521,2.25
5979522,1.06
5979523,4.27
5979524,1.12
5979525,0
5979526,3.04
5979527,1.56
5979528,3.28
5979529,1.13
5979530,1.37
5979531,1.13
5979532,0
5979533,1.04
5979534,1.37
5979535,7.28
5979536,4.76
5979537,10.59
5979538,7.11
5979539,1.05
5979540,1.81
5979541,1.39
5979542,1.48
5979543,1.29
5979544,1.43
5979545,6.13
5979546,5.47
5979547,1.18
5979548,3.18
5979549,5.53
5979550,3.76
5979551,1
5979552,110.59
5979553,1.2
5979554,1.39
5979555,1.48
5979556,3
5979557,1.49
5979558,26.41
5979559,2.86
5979560,1.04
5979561,1.48
5979562,1.51
5979563,7.18
5979564,3.87
5979565,1.05
5979566,1.16
5979567,3.04
5979568,1.12
5979569,1.83
5979570,0
5979571,9
5979572,1.02
5979573,14.65
5979574,7.3
5979575,32.18
5979576,3.83
5979577,4.96
5979578,1.75
5979579,8.81
5979580,1
5979581,5.74
5979582,1.64
5979583,1.4
5979584,1.27
5979585,4.06
5979586,6.25
5979587,1.1
5979588,1.98
5979589,1
5979590,1.38
5979591,1.38
5979592,1.17
5979593,4.34
5979594,1.3
5979595,1.5
5979596,1.38
5979597,1.64
5979598,1.02
5979599,4.41
5979600,11.5
5979601,25.89
5979602,1.78
5979603,5.56
5979604,1.36
5979605,1.24
5979606,2.44
5979607,1.93
5979608,6.69
5979609,2.17
5979610,7.61
5979611,2.5
5979612,4.05
5979613,16.72
5979614,1.53
5979615,1.6
5979616,1.3
5979617,12.21
5979618,2.16
5979619,1.92
5979620,2.5
5979621,1.54
5979622,9.1
5979623,1.75
5979624,2.78
5979625,1.4
5979626,1.37
5979627,1.43
5979628,1.11
5979629,2.35
5979630,1.98
5979631,1.23
5979632,1.44
5979633,1.04
5979634,1.04
5979635,1.66
5979636,2.46
5979637,1.64
5979638,2.09
5979639,1.23
5979640,1.04
5979641,1.66
5979642,2.77
5979643,1.57
5979644,1.14
5979645,30.55
5979646,2.73
5979647,1.1
5979648,17.55
5979649,12.93
5979650,2.5
5979651,1.05
5979652,1.09
5979653,1.13
5979654,2.41
5979655,1.7
5979656,16.94
5979657,5.68
5979658,1.04
5979659,10.32
5979660,1.64
5979661,2.12
5979662,1.63
5979663,1.77
5979664,1.39
5979665,1.79
5979666,2.64
5979667,2.91
5979668,1.21
5979669,2.49
5979670,2.06
5979671,2.1
5979672,4.02
5979673,1.11
5979674,3.71
5979675,2.18
5979676,1.33
5979677,1.01
5979678,2.08
5979679,1.38
5979680,1.42
5979681,4.54
5979682,1.69
5979683,1.57
5979684,5.69
5979685,1.13
5979686,1.07
5979687,1.38
5979688,2.76
5979689,4.2
5979690,1.02
5979691,1.28
5979692,2.6
5979693,2.27
5979694,1.47
5979695,1.32
5979696,4.6
5979697,1.26
5979698,1.12
5979699,15.56
5979700,1.76
5979701,1.83
5979702,1.93
5979703,9.27
5979704,1.09
5979705,1.15
5979706,100.99
5979707,1.07
5979708,6.37
5979709,18.97
5979710,1.88
5979711,1.73
5979712,32.09
5979713,1.24
5979714,3.73
5979715,1.73
5979716,1.86
5979717,2.03
5979718,22.92
5979719,2.7
5979720,1.35
5979721,1.76
5979722,1.21
5979723,1.91
5979724,2.11
5979725,12.37
5979726,1.14
5979727,1.3
5979728,1.16
5979729,2.08
5979730,9.52
5979731,4.05
5979732,3.23
5979733,9.15
5979734,1.33
5979735,4.42
5979736,2.54
5979737,38.25
5979738,1.23
5979739,2.1
5979740,10.79
5979741,1.78
5979742,2.09
5979743,1.05
5979744,1.72
5979745,1.09
5979746,27.02
5979747,7.5
5979748,3.15
5979749,8.86
5979750,1.11
5979751,3.75
5979752,5.77
5979753,1.04
5979754,2.79
5979755,1.04
5979756,1.43
5979757,2.11
5979758,1.12
5979759,1.2
5979760,1.28
5979761,1.06
5979762,1.25
5979763,1.6
5979764,2.89
5979765,2.09
5979766,20.31
5979767,3.46
5979768,1.36
5979769,3.47
5979770,1.28
5979771,3.2
5979772,1.12
5979773,1.09
5979774,5.39
5979775,1.7
5979776,1.51
5979777,2.3
5979778,2.05
5979779,1.37
5979780,1.24
5979781,1.31
5979782,1.74
5979783,5.86
5979784,1.64
5979785,6.78
5979786,1.52
5979787,1.47
5979788,1.98
5979789,15.68
5979790,2.54
5979791,1.43
5979792,1.84
5979793,1.31
5979794,1.51
5979795,1.82
5979796,2.47
5979797,2.7
5979798,12.14
5979799,1.08
5979800,5.27
5979801,4.14
5979802,1.55
5979803,1.34
5979804,1
5979805,2.15
5979806,1.23
5979807,1.11
5979808,1.04
5979809,2.47
5979810,1.14
5979811,1.21
5979812,2.3
5979813,8.27
5979814,2.37
5979815,1.11
5979816,1.33
5979817,1.31
5979818,1.15
5979819,4.77
5979820,3.91
5979821,2.88
5979822,2.2
5979823,1.27
5979824,6.61
5979825,2.68
5979826,1.61
5979827,3.87
5979828,2.35
5979829,6.28
5979830,2.87
5979831,1.45
5979832,1.41
5979833,5.51
5979834,3.99
5979835,1.14
5979836,5.74
5979837,7.04
5979838,1.09
5979839,1.12
5979840,1.03
5979841,1.51
5979842,16.1
5979843,1.08
5979844,4.1
5979845,1.66
5979846,1.85
5979847,1.69
5979848,1.34
5979849,3.32
5979850,2.7
5979851,1.16
5979852,1.02
5979853,1.74
5979854,2.26
5979855,1.69
5979856,3.02
5979857,12.78
5979858,4.02
5979859,1.68
5979860,1.46
5979861,1.86
5979862,1.13
5979863,1.08
5979864,2.55
5979865,3.08
5979866,2.11
5979867,5.61
5979868,1.24
5979869,2.94
5979870,1.46
5979871,1.48
5979872,6.79
5979873,1.89
5979874,4.66
5979875,1.42
5979876,17.3
5979877,25.17
5979878,5.38
5979879,9.22
5979880,3.8
5979881,1.77
5979882,1.2
5979883,1.51
5979884,1.78
5979885,1.56
5979886,11.23
5979887,1.15
5979888,5.29
5979889,1.03
5979890,6.01
5979891,1.44
5979892,1.04
5979893,4.26
5979894,1.67
5979895,1.37
5979896,4.67
5979897,23.64
5979898,17.09
5979899,1.63
5979900,35.2
5979901,1.62
5979902,1
5979903,4.6
5979904,1.23
5979905,1.22
5979906,1.44
5979907,0
5979908,1.41
5979909,5.3
5979910,1.56
5979911,9.85
5979912,1.32
5979913,1.13
5979914,1.54
5979915,2.37
5979916,3.01
5979917,10.32
5979918,7.97
5979919,7.42
5979920,1.04
5979921,2.73
5979922,1.34
5979923,2.8
5979924,1.05
5979925,1.86
5979926,1.01
5979927,1.11
5979928,5.22
5979929,1.25
5979930,1.5
5979931,1.03
5979932,2.59
5979933,126.79
5979934,2.83
5979935,3.38
5979936,1.95
5979937,1.78
5979938,3.34
5979939,1.46
5979940,1.81
5979941,11.49
5979942,34.57
5979943,0
5979944,1.02
5979945,5.56
5979946,1.04
5979947,2.16
5979948,1.19
5979949,1.95
5979950,1.29
5979951,1.14
5979952,88.74
5979953,19.4
5979954,1.4
5979955,1.19
5979956,2.8
5979957,11.1
5979958,6.79
5979959,1.5
5979960,1.65
5979961,1.4
5979962,1.73
5979963,1.3
5979964,2.86
5979965,2.09
5979966,1.45
5979967,2.09
5979968,1.47
5979969,3.2
5979970,2.63
5979971,2.95
5979972,1.35
5979973,3.27
5979974,5.94
5979975,9.51
5979976,1.77
5979977,28.54
5979978,6.64
5979979,1.15
5979980,1.45
5979981,1.4
5979982,2
5979983,2.02
5979984,0
5979985,11.2
5979986,1.78
5979987,5.06
5979988,1.35
5979989,1.45
5979990,2.27
5979991,2.77
5979992,10.98
5979993,1.6
5979994,11.48
5979995,2.67
5979996,1.19
5979997,3.44
5979998,2.6
5979999,5.4
5980000,1.43
5980001,11.26
5980002,1.45
5980003,1.43
5980004,1.08
5980005,1.09
5980006,2.29
5980007,6.59
5980008,4.19
5980009,2.55
5980010,1.58
5980011,1.06
5980012,1.29
5980013,2.56
5980014,1.14
5980015,1.06
5980016,1.08
5980017,4.61
5980018,4.48
5980019,1.48
5980020,2.45
5980021,1.11
5980022,1.62
5980023,2.88
5980024,1.01
5980025,16.88
5980026,4.44
5980027,1.28
5980028,1.73
5980029,2.92
5980030,7.51
5980031,1.48
5980032,1.06
5980033,3.44
5980034,1.21
5980035,2
5980036,1.28
5980037,1.05
5980038,8.79
5980039,78.07
5980040,1.97
5980041,1.63
5980042,1.05
5980043,1.89
5980044,1.11
5980045,1.01
5980046,1
5980047,3.17
5980048,2.97
5980049,3.83
5980050,21.41
5980051,2.69
5980052,2.03
5980053,1.2
5980054,1.77
5980055,3.35
5980056,1.01
5980057,1.17
5980058,1.56
5980059,6.38
5980060,2.01
5980061,1.92
5980062,2.59
5980063,2.89
5980064,1.14
5980065,1.19
5980066,6.5
5980067,1.67
5980068,3.33
5980069,7.87
5980070,1.28
5980071,2.68
5980072,132.49
5980073,1.41
5980074,1.61
5980075,1.49
5980076,1.55
5980077,1.42
5980078,1.91
5980079,2.78
5980080,7.48
5980081,1.45
5980082,1.53
5980083,3.76
5980084,4.55
5980085,3.88
5980086,4.51
5980087,30.97
5980088,1.37
5980089,2.41
5980090,1.65
5980091,1.08
5980092,3.58
5980093,1.02
5980094,1.48
5980095,1.58
5980096,1.41
5980097,1.05
5980098,1.16
5980099,1.98
5980100,49.19
5980101,1.08
5980102,3.87
5980103,1.01
5980104,1.1
5980105,1.38
5980106,3.39
5980107,8.27
5980108,1.14
5980109,1.3
5980110,1.29
5980111,2.62
5980112,1.44
5980113,1.11
5980114,1.17
5980115,1.59
5980116,4.03
5980117,2.18
5980118,1.77
5980119,3.05
5980120,1.6
5980121,3.21
5980122,1.46
5980123,1.42
5980124,1.62
5980125,1.36
5980126,1.39
5980127,1.29
5980128,1.97
5980129,36.21
5980130,41.09
5980131,3.26
5980132,1.5
5980133,1.16
5980134,2.4
5980135,4.67
5980136,8.24
5980137,1.05
5980138,20.69
5980139,1.05
5980140,1.04
5980141,7.76
5980142,1.04
5980143,1.41
5980144,2.67
5980145,1.61
5980146,5.03
5980147,2.62
5980148,1.1
5980149,4.28
5980150,1.03
5980151,4.33
5980152,2.36
5980153,2.18
5980154,1.9
5980155,1.45
5980156,1.05
5980157,1.06
5980158,1.19
5980159,1.87
5980160,0
5980161,1.54
5980162,1.44
5980163,1.44
5980164,1.21
5980165,5.37
5980166,13.95
5980167,176.71
5980168,1.73
5980169,1.08
5980170,1.77
5980171,1.02
5980172,37.33
5980173,5.19
5980174,1.19
5980175,5.01
5980176,2.21
5980177,14.43
5980178,1
5980179,1.17
5980180,1.24
5980181,1.05
5980182,2.16
5980183,4.85
5980184,1.17
5980185,1.79
5980186,1.31
5980187,5.84
5980188,1.28
5980189,1.61
5980190,2.25
5980191,1.24
5980192,1.23
5980193,4.59
5980194,1.28
5980195,1.84
5980196,2.23
5980197,1.48
5980198,1.24
5980199,11.13
5980200,13.95
5980201,2.57
5980202,12.38
5980203,2.17
5980204,2.23
5980205,1.55
5980206,1
5980207,1.91
5980208,1.49
5980209,3.51
5980210,2.72
5980211,1.03
5980212,1.59
5980213,6.52
5980214,1.51
5980215,13.23
5980216,1.23
5980217,70.21
5980218,11.12
5980219,18.68
5980220,1.33
5980221,2
5980222,1.91
5980223,53.91
5980224,1.03
5980225,1.01
5980226,3.61
5980227,1.29
5980228,1.18
5980229,1.28
5980230,1.11
5980231,2
5980232,1.56
5980233,1.14
5980234,5.7
5980235,1.3
5980236,8.01
5980237,1.24
5980238,9.42
5980239,1.48
5980240,3.17
5980241,8.16
5980242,9.14
5980243,15.5
5980244,5.18
5980245,2.69
5980246,1.22
5980247,2.01
5980248,1.34
5980249,1.39
5980250,25.55
5980251,1.67
5980252,1.82
5980253,2.44
5980254,1.34
5980255,12.05
5980256,2.38
5980257,9.69
5980258,2.43
5980259,1.09
5980260,1.05
5980261,2.8
5980262,1.11
5980263,5.29
5980264,3.54
5980265,2.51
5980266,7.21
5980267,1.83
5980268,258.8
5980269,1.83
5980270,2.87
5980271,5.25
5980272,1.11
5980273,1.24
5980274,1.4
5980275,2.27
5980276,0
5980277,1.36
5980278,4.08
5980279,1.16
5980280,4.14
5980281,3.25
5980282,1
5980283,9.44
5980284,246.39
5980285,1.03
5980286,3.26
5980287,21.22
5980288,4.5
5980289,1.25
5980290,1.49
5980291,3.83
5980292,4.86
5980293,1.5
5980294,2.91
5980295,1.47
5980296,1.18
5980297,122.25
5980298,2.27
5980299,39.09
5980300,1.91
5980301,5.28
5980302,1.36
5980303,1.5
5980304,2.57
5980305,1.01
5980306,2.01
5980307,1.54
5980308,2.1
5980309,2.48
5980310,1.06
5980311,1.92
5980312,1.09
5980313,2.2
5980314,1.78
5980315,1.05
5980316,1.27
5980317,1.31
5980318,1.35
5980319,14.23
5980320,4.98
5980321,1.31
5980322,3.22
5980323,2.7
5980324,1.9
5980325,1.97
5980326,8.67
5980327,1.28
5980328,1.52
5980329,1.36
5980330,1.84
5980331,2.78
5980332,2.54
5980333,1.31
5980334,1.99
5980335,1.24
5980336,1.59
5980337,1.39
5980338,2.27
5980339,7.81
5980340,1.24
5980341,1.09
5980342,1.39
5980343,37.11
5980344,3.22
5980345,1.12
5980346,1.21
5980347,2.8
5980348,1.48
5980349,3.12
5980350,3
5980351,1.66
5980352,1.12
5980353,1.21
5980354,1.16
5980355,1.1
5980356,1.34
5980357,1.17
5980358,4.47
5980359,1.62
5980360,1.22
5980361,5.24
5980362,5.42
5980363,1.23
5980364,1.47
5980365,2.1
5980366,1.78
5980367,1.38
5980368,2.33
5980369,0
5980370,8.25
5980371,1.18
5980372,1.01
5980373,1.87
5980374,1.8
5980375,1.67
5980376,2.01
5980377,1.18
5980378,2.07
5980379,1.34
5980380,18.87
5980381,4.65
5980382,1.21
5980383,6.62
5980384,13.28
5980385,1.1
5980386,1.02
5980387,2.12
5980388,57.84
5980389,2.91
5980390,5.39
5980391,1.05
5980392,10.42
5980393,1.18
5980394,1.57
5980395,1.49
5980396,1.13
5980397,1.9
5980398,1.41
5980399,2.82
5980400,1.26
5980401,3.36
5980402,1.66
5980403,1.75
5980404,1.34
5980405,1.7
5980406,1.24
5980407,2.3
5980408,1.46
5980409,1.44
5980410,2.12
5980411,1.16
5980412,4.19
5980413,2.6
5980414,1.44
5980415,7.66
5980416,1.06
5980417,2.48
5980418,3.42
5980419,1.65
5980420,1.06
5980421,1.78
5980422,2.92
5980423,1.4
5980424,1.02
5980425,5.38
5980426,1.37
5980427,1.79
5980428,3.13
5980429,1.02
5980430,3.16
5980431,1.13
5980432,2.56
5980433,2.33
5980434,1.35
5980435,2.49
5980436,2.35
5980437,1.82
5980438,1.08
5980439,1.62
5980440,3.29
5980441,1.79
5980442,1.56
5980443,2.42
5980444,1.3
5980445,3.27
5980446,15.79
5980447,2.12
5980448,7.16
5980449,5.26
5980450,1.75
5980451,1.07
5980452,3.97
5980453,1.25
5980454,34.83
5980455,1.78
5980456,1.13
5980457,1.93
5980458,8.97
5980459,2.64
5980460,1.02
5980461,2.6
5980462,1.59
5980463,1.84
5980464,1.75
5980465,2.11
5980466,1.07
5980467,1.2
5980468,5.73
5980469,1.4
5980470,5.42
5980471,37.13
5980472,0
5980473,5.45
5980474,3.57
5980475,21.17
5980476,5.42
5980477,3.94
5980478,1.7
5980479,1.46
5980480,1.16
5980481,1.1
5980482,4.65
5980483,1.4
5980484,27.48
5980485,2.2
5980486,1.37
5980487,1.68
5980488,1.36
5980489,1.53
5980490,1.15
5980491,1.14
5980492,3.35
5980493,3.64
5980494,4.65
5980495,1.61
5980496,1.15
5980497,6.76
5980498,15.06
5980499,2.87
5980500,2.74
5980501,1.94
5980502,2.26
5980503,2.9
5980504,1.01
5980505,5.79
5980506,1.7
5980507,1.78
5980508,1.04
5980509,3.02
5980510,3.41
5980511,8.02
5980512,2.86
5980513,0
5980514,1.05
5980515,2.45
5980516,7.14
5980517,1.02
5980518,6.49
5980519,20.19
5980520,2.07
5980521,4.09
5980522,3.03
5980523,2.77
5980524,3.85
5980525,1.51
5980526,1.27
5980527,2.94
5980528,3.42
5980529,1.04
5980530,3.49
5980531,3.53
5980532,2.2
5980533,4.33
5980534,2.63
5980535,1.13
5980536,5.09
5980537,1.08
5980538,1.12
5980539,93.8
5980540,14.87
5980541,1.23
5980542,1.09
5980543,130.9
5980544,1.63
5980545,1.31
5980546,2.54
5980547,1.63
5980548,0
5980549,1.46
5980550,2.09
5980551,11.13
5980552,1.46
5980553,2.64
5980554,1.1
5980555,1.84
5980556,1.29
5980557,18.39
5980558,1.27
5980559,4.24
5980560,2.29
5980561,3.54
5980562,5.69
5980563,1.26
5980564,12.3
5980565,2.49
5980566,4.19
5980567,1.23
5980568,1.07
5980569,4.58
5980570,1.17
5980571,2.58
5980572,1.31
5980573,1.64
5980574,1.32
5980575,2.22
5980576,1
5980577,1.68
5980578,2.01
5980579,18.36
5980580,4.02
5980581,1.05
5980582,5.41
5980583,6.68
5980584,2.86
5980585,2.6
5980586,1.77
5980587,2.06
5980588,1.46
5980589,1.82
5980590,1.36
5980591,2.31
5980592,24.46
5980593,2.31
5980594,1.63
5980595,23.29
5980596,7.87
5980597,2.36
5980598,4.09
5980599,5.65
5980600,3.77
5980601,2.5
5980602,1.76
5980603,1.04
5980604,1.16
5980605,1.47
5980606,2.25
5980607,1.18
5980608,1.35
5980609,1.12
5980610,1.57
5980611,2.09
5980612,1.03
5980613,1.98
5980614,1.71
5980615,1.53
5980616,2.66
5980617,3.17
5980618,1.79
5980619,1.05
5980620,1.61
5980621,1.4
5980622,1.55
5980623,1.21
5980624,14.15
5980625,1.26
5980626,3.29
5980627,1.42
5980628,1.46
5980629,1.77
5980630,2.43
5980631,2.42
5980632,12.02
5980633,5.57
5980634,1.95
5980635,1.29
5980636,8.65
5980637,1.86
5980638,1.4
5980639,1.6
5980640,4.95
5980641,1.15
5980642,5.17
5980643,4.12
5980644,1.11
5980645,1.6
5980646,1.18
5980647,1.42
5980648,41.37
5980649,2.43
5980650,2.52
5980651,1.53
5980652,1.78
5980653,1.24
5980654,1.2
5980655,1.78
5980656,11.58
5980657,1.09
5980658,1.31
5980659,6.18
5980660,1.6
5980661,1.01
5980662,1.18
5980663,33.99
5980664,2.21
5980665,2.36
5980666,4.6
5980667,1.19
5980668,1.04
5980669,2.56
5980670,2.09
5980671,8.2
5980672,2.23
5980673,73.64
5980674,2.37
5980675,1.37
5980676,2.67
5980677,1.01
5980678,1.16
5980679,60.25
5980680,2.67
5980681,1.04
5980682,1.08
5980683,4.89
5980684,1.81
5980685,4.1
5980686,1.9
5980687,1.05
5980688,2.03
5980689,1.36
5980690,1
5980691,2.32
5980692,1.62
5980693,1.48
5980694,1.96
5980695,2.08
5980696,2.92
5980697,1.09
5980698,1.17
5980699,3.58
5980700,2.34
5980701,3.31
5980702,1.53
5980703,1.83
5980704,1.1
5980705,1.12
5980706,1
5980707,8.97
5980708,1.26
5980709,1.38
5980710,1.36
5980711,45.23
5980712,1.61
5980713,1.86
5980714,12.79
5980715,1.18
5980716,1.42
5980717,1.55
5980718,1.08
5980719,1.89
5980720,1.13
5980721,3.63
5980722,2.51
5980723,6.23
5980724,7.85
5980725,1.92
5980726,2.53
5980727,1.53
5980728,1.1
5980729,2.25
5980730,1.1
5980731,2.83
5980732,10.84
5980733,1.19
5980734,4.08
5980735,1.11
5980736,3.98
5980737,1.17
5980738,4.81
5980739,2.49
5980740,20.96
5980741,8.93
5980742,1.13
5980743,1.45
5980744,1.44
5980745,1.37
5980746,5.2
5980747,6.23
5980748,5.27
5980749,1.07
5980750,9.4
5980751,2.91
5980752,1.02
5980753,1.19
5980754,7.91
5980755,5.31
5980756,1.13
5980757,2.02
5980758,1.01
5980759,1.81
5980760,5.41
5980761,1.55
5980762,2.19
5980763,4.44
5980764,1.38
5980765,1.99
5980766,4
5980767,4.69
5980768,1.78
5980769,1.36
5980770,1.18
5980771,6.33
5980772,1.83
5980773,1
5980774,3.22
5980775,1.2
5980776,1.85
5980777,1.51
5980778,1.12
5980779,1.74
5980780,3.38
5980781,58.93
5980782,1.24
5980783,1.27
5980784,1.15
5980785,1.49
5980786,4.11
5980787,13.08
5980788,2.34
5980789,1.73
5980790,2.35
5980791,2.73
5980792,9.66
5980793,1.16
5980794,1.43
5980795,1.74
5980796,2.84
5980797,125.01
5980798,1.29
5980799,1.02
5980800,1.85
5980801,5.98
5980802,1.58
5980803,1.25
5980804,1.06
5980805,7.47
5980806,1.02
5980807,6.43
5980808,1.5
5980809,1.09
5980810,2.08
5980811,11.85
5980812,2.81
5980813,4.87
5980814,1.17
5980815,1.17
5980816,25.4
5980817,6.16
5980818,2.78
5980819,6.87
5980820,2.26
5980821,1.13
5980822,1.01
5980823,1.26
5980824,1.05
5980825,1.66
5980826,2.29
5980827,2.86
5980828,1.04
5980829,7.7
5980830,1.21
5980831,4.64
5980832,2.46
5980833,2.28
5980834,1.03
5980835,2.47
5980836,6.44
5980837,2.14
5980838,6.48
5980839,4.38
5980840,1.48
5980841,1.38
5980842,2.84
5980843,18.14
5980844,3.95
5980845,3.52
5980846,1.01
5980847,1.01
5980848,1.76
5980849,1.71
5980850,2.3
5980851,10.38
5980852,2.31
5980853,1.92
5980854,4.44
5980855,2.78
5980856,1.04
5980857,2.47
5980858,1.29
5980859,9.25
5980860,4.78
5980861,5
5980862,1.37
5980863,1.26
5980864,2.15
5980865,1.37
5980866,41.91
5980867,1.77
5980868,1.21
5980869,1.14
5980870,1.5
5980871,3.63
5980872,1.05
5980873,37.94
5980874,5.33
5980875,2.18
5980876,2.33
5980877,1.1
5980878,1.78
5980879,3.5
5980880,1.29
5980881,2.01
5980882,1.83
5980883,1
5980884,1.1
5980885,19.88
5980886,1.17
5980887,1.24
5980888,11.29
5980889,5.46
5980890,1.05
5980891,1.98
5980892,7.48
5980893,13.53
5980894,1.58
5980895,1.11
5980896,33.21
5980897,1.58
5980898,2.93
5980899,4.9
5980900,1.48
5980901,41.03
5980902,80.77
5980903,1.02
5980904,1.57
5980905,1.63
5980906,9.5
5980907,4.63
5980908,1.06
5980909,1.66
5980910,6.59
5980911,1.14
5980912,1.1
5980913,8.33
5980914,1.73
5980915,6.52
5980916,17.71
5980917,3.29
5980918,3.28
5980919,3.5
5980920,3.44
5980921,17.26
5980922,30.05
5980923,1.57
5980924,20.34
5980925,1.14
5980926,1.09
5980927,3.82
5980928,3.43
5980929,14.56
5980930,1.08
5980931,3.58
5980932,1.01
5980933,1.04
5980934,7.06
5980935,11.99
5980936,1.55
5980937,3.13
5980938,8.69
5980939,2.27
5980940,2.03
5980941,1.9
5980942,2.37
5980943,1.1
5980944,3.87
5980945,7.71
5980946,22.14
5980947,1.72
5980948,1.61
5980949,1
5980950,1.26
5980951,2.08
5980952,1.02
5980953,1.06
5980954,1.41
5980955,9.89
5980956,18.8
5980957,2.04
5980958,1.2
5980959,1.51
5980960,10.72
5980961,2.68
5980962,15.44
5980963,2.97
5980964,1.12
5980965,21.13
5980966,1.27
5980967,3.12
5980968,1.43
5980969,14.35
5980970,1.69
5980971,1.07
5980972,3.66
5980973,2.04
5980974,15.73
5980975,26.9
5980976,1.25
5980977,2.07
5980978,3.61
5980979,1.01
5980980,2.29
5980981,1.44
5980982,1.14
5980983,1.06
5980984,1.21
5980985,1.55
5980986,1.34
5980987,1.54
5980988,1.05
5980989,2.94
5980990,2.33
5980991,1.41
5980992,3.95
5980993,1.45
5980994,1.33
5980995,1.12
5980996,10.22
5980997,2.62
5980998,9.02
5980999,1.38
5981000,1.06
5981001,36.39
5981002,1.03
5981003,2.52
5981004,1.29
5981005,3.57
5981006,1.18
5981007,5.75
5981008,2.35
5981009,2.19
5981010,1.55
5981011,1.85
5981012,1.4
5981013,1.29
5981014,22.59
5981015,3.8
5981016,3.36
5981017,11.09
5981018,4.61
5981019,5.11
5981020,2.28
5981021,0
5981022,1
5981023,1.29
5981024,0
5981025,1.53
5981026,3.56
5981027,3.75
5981028,4.84
5981029,1.07
5981030,6.71
5981031,5.48
5981032,1.79
5981033,1.59
5981034,1.1
5981035,1.11
5981036,1.66
5981037,12.58
5981038,1.86
5981039,1.45
5981040,1.6
5981041,3.89
5981042,4.62
5981043,1.5
5981044,1.74
5981045,3.6
5981046,1.32
5981047,2.63
5981048,1.59
5981049,1.31
5981050,8.85
5981051,1.31
5981052,1.62
5981053,1.63
5981054,2.57
5981055,1.02
5981056,1.1
5981057,1.1
5981058,1.23
5981059,20.71
5981060,1.56
5981061,2.63
5981062,5.33
5981063,1.79
5981064,2850.46
5981065,1.18
5981066,1.75
5981067,1.96
5981068,2.23
5981069,2.27
5981070,5.79
5981071,1.86
5981072,1.3
5981073,1.04
5981074,7.53
5981075,1.55
5981076,19.06
5981077,9.49
5981078,1.75
5981079,2.75
5981080,1.17
5981081,1.14
5981082,3.59
5981083,1.86
5981084,26.95
5981085,2.47
5981086,1.52
5981087,4.49
5981088,1.42
5981089,10.23
5981090,3.46
5981091,25.4
5981092,1.2
5981093,1.62
5981094,42.33
5981095,1.53
5981096,1.64
5981097,48.06
5981098,1.04
5981099,1.77
5981100,1.19
5981101,19.06
5981102,2.81
5981103,0
5981104,1.07
5981105,1.82
5981106,3.16
5981107,15.52
5981108,4.37
5981109,2.94
5981110,2.33
5981111,21.26
5981112,5.6
5981113,6.57
5981114,75.08
5981115,1.43
5981116,3.76
5981117,1.05
5981118,6.36
5981119,1.43
5981120,1.85
5981121,5.04
5981122,1.73
5981123,1.52
5981124,1.95
5981125,3.58
5981126,1.71
5981127,3.76
5981128,1.44
5981129,3.45
5981130,1.11
5981131,1.16
5981132,1.1
5981133,1.75
5981134,10.52
5981135,3.63
5981136,1.56
5981137,3.73
5981138,4.85
5981139,1.71
5981140,2.65
5981141,3.53
5981142,1.76
5981143,4.86
5981144,2
5981145,1.94
5981146,1.21
5981147,3.64
5981148,1.28
5981149,1.53
5981150,3.62
5981151,1.47
5981152,1.53
5981153,1.12
5981154,2.74
5981155,1.48
5981156,1.56
5981157,3.01
5981158,1.09
5981159,2.62
5981160,1.27
5981161,4.84
5981162,6.45
5981163,1.32
5981164,2.03
5981165,1.34
5981166,3.69
5981167,2.51
5981168,2.37
5981169,5.24
5981170,1.19
5981171,2.04
5981172,1.31
5981173,1.26
5981174,1.26
5981175,1.46
5981176,1.31
5981177,4.17
5981178,1
5981179,1.29
5981180,1.23
5981181,1.35
5981182,1.78
5981183,1.35
5981184,1.77
5981185,3.21
5981186,11.57
5981187,1.02
5981188,2.19
5981189,1.9
5981190,18.93
5981191,1.27
5981192,1.59
5981193,71.61
5981194,1.22
5981195,1.04
5981196,1.88
5981197,3.66
5981198,1.4
5981199,1.03
5981200,1.58
5981201,10.76
5981202,15.94
5981203,1.15
5981204,3.59
5981205,1.02
5981206,2.22
5981207,6.53
5981208,14.99
5981209,2.09
5981210,5.07
5981211,1.09
